iteration,time_out,hand_wrist_away,object_away,ep_len,mean_reward,voc,obj_pos_err,obj_rot_err,rw_err,lw_err,rf_err,lf_err,R_force_closure,R_object_kp,R_hand_kp,R_hand_joint,R_termination
2012,0.9615,0.0,0.0385,271.1,56.93,0.1,0.0384,0.0482,0.0705,0.0698,0.3502,0.3699,1.7253,0.206,0.1254,0.1196,-0.0076
2013,0.9602,0.0,0.0398,264.66,55.58,0.1,0.0421,0.0513,0.0696,0.0705,0.3518,0.372,1.6297,0.199,0.12,0.1144,-0.0091
2014,0.9603,0.0,0.0397,260.87,54.31,0.1,0.043,0.0442,0.0703,0.0704,0.3538,0.365,1.7962,0.2137,0.1297,0.1237,-0.0074
2015,0.9595,0.0,0.0405,270.73,56.87,0.1,0.0425,0.043,0.07,0.0699,0.3545,0.3643,1.8524,0.2198,0.1336,0.1275,-0.0084
2016,0.9592,0.0,0.0408,284.84,60.79,0.1,0.0418,0.0501,0.0708,0.0712,0.3543,0.3684,1.7986,0.2148,0.13,0.1239,-0.0074
2017,0.9607,0.0,0.0393,270.17,56.95,0.1,0.0403,0.0386,0.0703,0.0704,0.3545,0.3685,1.7935,0.2109,0.1285,0.1225,-0.0051
2018,0.963,0.0,0.037,236.23,48.95,0.1,0.0397,0.0403,0.0706,0.0704,0.3558,0.3652,1.7616,0.2104,0.1278,0.1219,-0.0062
2019,0.9649,0.0,0.0351,261.86,55.12,0.1,0.0406,0.0383,0.0708,0.0705,0.3538,0.365,1.7232,0.2034,0.124,0.1183,-0.0065
2020,0.9637,0.0,0.0363,264.37,55.34,0.1,0.0422,0.0496,0.0704,0.07,0.3546,0.3668,1.6635,0.2019,0.1217,0.116,-0.0101
2021,0.9612,0.0,0.0388,271.99,57.75,0.1,0.0414,0.0441,0.0705,0.07,0.3539,0.3635,1.7923,0.2149,0.1295,0.1235,-0.0083
2022,0.9602,0.0,0.0398,255.48,53.31,0.1,0.0406,0.0432,0.0703,0.0712,0.3577,0.3694,1.7194,0.2064,0.1249,0.1191,-0.0065
2023,0.9602,0.0,0.0398,286.67,60.67,0.1,0.0434,0.0505,0.0709,0.0707,0.3551,0.3677,1.8113,0.216,0.1309,0.1249,-0.0084
2024,0.9593,0.0,0.0407,278.82,59.2,0.1,0.0414,0.0382,0.0707,0.0706,0.3563,0.3667,1.8153,0.2157,0.1301,0.124,-0.0054
2025,0.9598,0.0,0.0402,272.73,57.27,0.1,0.0397,0.0494,0.0714,0.071,0.3572,0.3704,1.8136,0.2146,0.1305,0.1243,-0.0078
2026,0.9601,0.0,0.0399,258.31,54.3,0.1,0.0429,0.0495,0.071,0.0714,0.3557,0.3703,1.6534,0.2024,0.1212,0.1156,-0.0085
2027,0.9601,0.0,0.0399,255.04,53.36,0.1,0.039,0.0463,0.0706,0.0705,0.3561,0.3636,1.6503,0.1984,0.1198,0.1142,-0.0068
2028,0.9599,0.0,0.0401,303.61,64.52,0.1,0.0458,0.0613,0.0711,0.0705,0.3535,0.3684,1.9228,0.2214,0.1358,0.1295,-0.0135
2029,0.9597,0.0,0.0403,275.03,57.36,0.1,0.0438,0.0591,0.0714,0.0697,0.3518,0.3661,1.6686,0.203,0.1218,0.1161,-0.0127
2030,0.9596,0.0,0.0404,249.71,52.16,0.1,0.0396,0.0359,0.0712,0.0712,0.3596,0.3657,1.7072,0.2066,0.1241,0.1183,-0.0043
2031,0.9607,0.0,0.0393,290.07,62.41,0.1,0.0409,0.0447,0.0717,0.0711,0.3585,0.3694,1.8579,0.2182,0.1325,0.1263,-0.0052
2032,0.9614,0.0,0.0386,273.48,57.66,0.1,0.0413,0.0416,0.0714,0.0713,0.3589,0.3688,1.8242,0.2173,0.1309,0.1248,-0.0061
2033,0.9623,0.0,0.0377,260.17,55.24,0.1,0.0412,0.0438,0.0715,0.0715,0.3579,0.3692,1.7931,0.2118,0.1284,0.1223,-0.0057
2034,0.9631,0.0,0.0369,270.15,57.86,0.1,0.0415,0.0501,0.0713,0.0712,0.3566,0.3684,1.7868,0.2088,0.1275,0.1215,-0.0082
2035,0.9636,0.0,0.0364,263.2,55.03,0.1,0.0433,0.043,0.072,0.0707,0.3563,0.368,1.7342,0.209,0.1266,0.1207,-0.0054
2036,0.9642,0.0,0.0358,269.6,56.57,0.1,0.0441,0.0399,0.0718,0.0712,0.3561,0.3682,1.7481,0.2083,0.1261,0.1202,-0.0062
2037,0.9647,0.0,0.0353,284.14,60.44,0.1,0.0456,0.0371,0.0719,0.0715,0.3569,0.3685,1.7397,0.2057,0.1251,0.1192,-0.0055
2038,0.9641,0.0,0.0359,263.49,55.08,0.1,0.0483,0.0392,0.0721,0.0713,0.3594,0.368,1.7357,0.2084,0.1259,0.12,-0.0063
2039,0.965,0.0,0.035,251.11,52.14,0.1,0.042,0.0386,0.0723,0.072,0.357,0.3697,1.7362,0.2069,0.125,0.1191,-0.0043
2040,0.9659,0.0,0.0341,262.5,54.43,0.1,0.0449,0.0421,0.0717,0.0714,0.3561,0.3655,1.671,0.2018,0.1218,0.1161,-0.0081
2041,0.9658,0.0,0.0342,265.19,56.36,0.1,0.0434,0.0451,0.0727,0.0717,0.3572,0.3714,1.7399,0.2077,0.1257,0.1198,-0.0069
2042,0.9648,0.0,0.0352,281.31,59.56,0.1,0.0443,0.0459,0.0724,0.0713,0.3564,0.3701,1.7492,0.2076,0.1259,0.12,-0.0089
2043,0.9644,0.0,0.0356,243.59,50.1,0.1,0.0445,0.0418,0.0727,0.0717,0.3576,0.3702,1.6504,0.2013,0.121,0.1154,-0.0061
2044,0.9646,0.0,0.0354,269.81,57.16,0.1,0.0442,0.0411,0.0722,0.0718,0.36,0.37,1.7462,0.2078,0.1257,0.1197,-0.007
2045,0.9652,0.0,0.0348,279.11,58.57,0.1,0.046,0.0478,0.0726,0.0721,0.3575,0.3704,1.6993,0.2048,0.1237,0.1179,-0.0078
2046,0.965,0.0,0.035,248.12,52.26,0.1,0.0444,0.0431,0.0723,0.0713,0.3594,0.3697,1.8306,0.2147,0.1302,0.124,-0.0062
2047,0.9659,0.0,0.0341,279.62,59.75,0.1,0.0415,0.0339,0.0727,0.0724,0.3597,0.3699,1.7509,0.2113,0.1267,0.1207,-0.0025
2048,0.9666,0.0,0.0334,271.32,57.52,0.1,0.0451,0.042,0.0724,0.0719,0.3586,0.3714,1.6792,0.2028,0.1215,0.1158,-0.0073
2049,0.9663,0.0,0.0337,285.05,59.88,0.1,0.0444,0.0465,0.0726,0.0723,0.3586,0.3731,1.784,0.2139,0.1286,0.1226,-0.0078
2050,0.9668,0.0,0.0332,275.91,58.74,0.1,0.0422,0.0424,0.0728,0.0727,0.3587,0.3708,1.7075,0.2029,0.1228,0.1169,-0.0064
2051,0.9681,0.0,0.0319,259.82,54.43,0.1,0.0452,0.0517,0.0726,0.0722,0.3587,0.3711,1.7987,0.2153,0.1296,0.1235,-0.0089
2052,0.9692,0.0,0.0308,257.01,53.89,0.1,0.0438,0.0349,0.0728,0.0723,0.3618,0.3714,1.7893,0.2126,0.1284,0.1224,-0.0031
2053,0.9681,0.0,0.0319,275.18,58.52,0.1,0.0462,0.0489,0.0728,0.0722,0.3585,0.3766,1.7878,0.2115,0.1283,0.1222,-0.0097
2054,0.9651,0.0,0.0349,284.49,59.0,0.1,0.0517,0.0558,0.0718,0.0711,0.3559,0.3687,1.7572,0.2085,0.1272,0.1212,-0.0131
2055,0.9628,0.0,0.0372,243.51,50.81,0.1,0.0449,0.0352,0.0735,0.0721,0.3616,0.3701,1.6847,0.204,0.1223,0.1165,-0.0046
2056,0.9625,0.0,0.0375,256.31,53.15,0.1,0.0485,0.0372,0.0727,0.0717,0.3608,0.3705,1.7045,0.2059,0.1239,0.118,-0.0055
2057,0.9624,0.0,0.0376,277.93,58.4,0.1,0.0457,0.0457,0.0731,0.0721,0.3606,0.3699,1.75,0.2089,0.1258,0.1198,-0.0075
2058,0.9624,0.0,0.0376,275.36,57.88,0.1,0.0478,0.05,0.0732,0.0717,0.3606,0.3717,1.7992,0.2148,0.1292,0.1232,-0.0093
2059,0.9626,0.0,0.0374,270.57,57.25,0.1,0.0479,0.0423,0.0737,0.0726,0.3615,0.371,1.7995,0.2132,0.129,0.123,-0.0058
2060,0.962,0.0,0.038,289.73,61.53,0.1,0.049,0.0513,0.0737,0.072,0.3615,0.373,1.796,0.2112,0.1285,0.1224,-0.0088
2061,0.9611,0.0,0.0389,259.32,55.43,0.1,0.0469,0.0462,0.0731,0.0717,0.3605,0.3732,1.7993,0.2123,0.1284,0.1222,-0.0089
2062,0.9601,0.0,0.0399,277.78,59.08,0.1,0.0508,0.0467,0.0742,0.0726,0.3608,0.3727,1.8877,0.2211,0.134,0.1276,-0.0072
2063,0.9596,0.0,0.0404,261.52,55.37,0.1,0.0489,0.0401,0.0735,0.072,0.3625,0.3686,1.7979,0.2134,0.129,0.1229,-0.0053
2064,0.9598,0.0,0.0402,301.0,65.81,0.1,0.0474,0.043,0.0736,0.0725,0.3615,0.3717,1.8649,0.2155,0.1318,0.1256,-0.0066
2065,0.9602,0.0,0.0398,283.76,60.08,0.1,0.0493,0.0517,0.0734,0.0722,0.3557,0.3732,1.8351,0.2161,0.1309,0.1247,-0.01
2066,0.9602,0.0,0.0398,291.58,62.14,0.1,0.0474,0.0501,0.0739,0.0725,0.3577,0.3724,1.7827,0.2102,0.1277,0.1217,-0.0089
2067,0.9602,0.0,0.0398,261.13,54.15,0.1,0.0501,0.0377,0.074,0.0731,0.3617,0.3717,1.7328,0.2079,0.1253,0.1193,-0.0043
2068,0.9613,0.0,0.0387,272.51,58.07,0.1,0.047,0.0371,0.0743,0.0731,0.3626,0.3716,1.7638,0.2099,0.1264,0.1204,-0.0045
2069,0.9627,0.0,0.0373,289.78,61.92,0.1,0.0476,0.0434,0.0737,0.0729,0.3615,0.371,1.8739,0.2188,0.133,0.1267,-0.0065
2070,0.9634,0.0,0.0366,286.39,61.69,0.1,0.0459,0.0436,0.0747,0.073,0.3638,0.3724,1.7112,0.2046,0.1232,0.1173,-0.0072
2071,0.9636,0.0,0.0364,273.08,57.74,0.1,0.05,0.0496,0.0745,0.0726,0.3604,0.3741,1.842,0.2174,0.1314,0.1252,-0.0093
2072,0.9634,0.0,0.0366,267.04,57.11,0.1,0.0485,0.0444,0.0749,0.072,0.3622,0.3699,1.7469,0.2103,0.1258,0.1198,-0.0079
2073,0.9645,0.0,0.0355,248.02,51.99,0.1,0.046,0.0349,0.0746,0.073,0.3646,0.3701,1.5901,0.1955,0.1168,0.1113,-0.005
2074,0.9646,0.0,0.0354,267.85,56.79,0.1,0.0488,0.0382,0.075,0.0741,0.3663,0.3769,1.7999,0.2118,0.1286,0.1225,-0.0052
2075,0.9644,0.0,0.0356,281.96,60.22,0.1,0.0472,0.0398,0.075,0.0736,0.365,0.3738,1.7828,0.2125,0.1279,0.1219,-0.006
2076,0.9638,0.0,0.0362,276.23,58.44,0.1,0.0502,0.0388,0.075,0.0737,0.3674,0.3743,1.8542,0.2217,0.133,0.1268,-0.0056
2077,0.9648,0.0,0.0352,280.27,59.9,0.1,0.0454,0.0385,0.0752,0.0743,0.3685,0.3742,1.8172,0.2176,0.1304,0.1242,-0.0037
2078,0.9657,0.0,0.0343,290.37,61.8,0.1,0.0459,0.0356,0.0751,0.0742,0.3684,0.3742,1.8809,0.221,0.1333,0.1269,-0.0043
2079,0.9658,0.0,0.0342,276.55,59.08,0.1,0.0472,0.038,0.0746,0.0734,0.3678,0.3737,1.729,0.2068,0.1244,0.1184,-0.0056
2080,0.9653,0.0,0.0347,240.89,50.78,0.1,0.0467,0.0389,0.0751,0.0741,0.3689,0.3761,1.7684,0.2089,0.126,0.1199,-0.0044
2081,0.9669,0.0,0.0331,291.23,63.06,0.1,0.0466,0.0445,0.0752,0.0739,0.3673,0.3714,1.7378,0.2047,0.1242,0.1183,-0.007
2082,0.9667,0.0,0.0333,279.42,58.89,0.1,0.0463,0.04,0.0752,0.0744,0.3691,0.375,1.7779,0.2137,0.1279,0.1219,-0.0051
2083,0.9675,0.0,0.0325,268.69,57.59,0.1,0.0495,0.0369,0.0752,0.0736,0.368,0.3759,1.8493,0.2173,0.1308,0.1245,-0.0049
2084,0.9685,0.0,0.0315,270.77,57.68,0.1,0.0489,0.037,0.0751,0.0739,0.3665,0.3735,1.7254,0.2077,0.1242,0.1183,-0.0048
2085,0.9692,0.0,0.0308,274.04,58.4,0.1,0.0496,0.0462,0.075,0.0735,0.3674,0.3781,1.7247,0.2055,0.1239,0.1179,-0.0074
2086,0.9692,0.0,0.0308,278.25,59.49,0.1,0.0495,0.0367,0.0758,0.0747,0.3686,0.3748,1.7627,0.2074,0.1257,0.1196,-0.0039
2087,0.9694,0.0,0.0306,276.32,58.78,0.1,0.0537,0.0428,0.0755,0.0733,0.3671,0.375,1.8883,0.2202,0.1337,0.1273,-0.0083
2088,0.9687,0.0,0.0313,266.77,57.02,0.1,0.051,0.0469,0.076,0.0739,0.3689,0.3753,1.772,0.2094,0.1267,0.1206,-0.0075
2089,0.968,0.0,0.032,278.86,59.46,0.1,0.0492,0.0418,0.0756,0.0733,0.3739,0.3727,1.6933,0.2026,0.1219,0.1159,-0.0057
2090,0.9672,0.0,0.0328,290.82,61.98,0.1,0.0539,0.0433,0.0756,0.0729,0.3682,0.3722,1.8131,0.2117,0.129,0.1228,-0.0084
2091,0.9671,0.0,0.0329,273.51,57.59,0.1,0.0528,0.0436,0.0761,0.0734,0.3696,0.3724,1.7793,0.2108,0.1275,0.1214,-0.0071
2092,0.9688,0.0,0.0312,256.44,54.28,0.1,0.0507,0.0351,0.0758,0.0739,0.3699,0.3766,1.8273,0.2171,0.131,0.1247,-0.0051
2093,0.9682,0.0,0.0318,255.31,53.15,0.1,0.0519,0.0465,0.0765,0.0741,0.3692,0.3784,1.7356,0.2052,0.1245,0.1185,-0.0076
2094,0.9667,0.0,0.0333,263.11,55.58,0.1,0.055,0.0536,0.0767,0.074,0.3677,0.3756,1.6813,0.1988,0.1208,0.115,-0.0099
2095,0.9646,0.0,0.0354,273.41,58.51,0.1,0.0536,0.0485,0.0767,0.0744,0.3706,0.3791,1.8171,0.2132,0.1288,0.1226,-0.0083
2096,0.9649,0.0,0.0351,284.31,60.85,0.1,0.051,0.0458,0.0775,0.0748,0.3706,0.3798,1.742,0.2079,0.1251,0.119,-0.0065
2097,0.9645,0.0,0.0355,248.5,51.81,0.1,0.0538,0.0428,0.0767,0.0748,0.372,0.3777,1.7371,0.2053,0.1243,0.1183,-0.0075
2098,0.9641,0.0,0.0359,288.01,61.11,0.1,0.0533,0.0445,0.0769,0.0755,0.3727,0.3793,1.847,0.215,0.1311,0.1247,-0.0072
2099,0.964,0.0,0.036,285.89,60.4,0.1,0.0542,0.0391,0.0774,0.0752,0.3719,0.3814,1.808,0.2176,0.1302,0.1241,-0.0061
2100,0.9626,0.0,0.0374,270.53,58.23,0.1,0.0518,0.0446,0.0772,0.0745,0.3682,0.3753,1.7816,0.2082,0.1264,0.1202,-0.0088
2101,0.9631,0.0,0.0369,287.23,61.39,0.1,0.0538,0.0378,0.0773,0.0757,0.3737,0.3797,1.9342,0.223,0.136,0.1295,-0.0059
2102,0.9634,0.0,0.0366,259.08,54.9,0.1,0.0518,0.0457,0.0778,0.0748,0.3724,0.3774,1.6242,0.1988,0.1183,0.1126,-0.0071
2103,0.9637,0.0,0.0363,272.28,58.09,0.1,0.0503,0.0448,0.0784,0.076,0.3716,0.3817,1.6585,0.1985,0.12,0.1141,-0.0066
2104,0.9657,0.0,0.0343,272.83,58.0,0.1,0.0509,0.0376,0.0781,0.0759,0.3728,0.3794,1.9045,0.2226,0.135,0.1285,-0.0059
2105,0.9593,0.0,0.0407,278.37,59.77,0.05,0.056,0.1392,0.0744,0.0704,0.3552,0.3663,1.7877,0.2056,0.1256,0.1196,-0.0351
2106,0.9422,0.0,0.0578,274.83,58.86,0.05,0.0554,0.1759,0.0723,0.0674,0.3561,0.3599,1.8589,0.2088,0.1288,0.1227,-0.0439
2107,0.9245,0.0,0.0755,255.16,53.2,0.05,0.0518,0.1893,0.0728,0.0685,0.3568,0.3629,1.7469,0.2006,0.1238,0.118,-0.0399
2108,0.9068,0.0,0.0932,253.4,53.3,0.05,0.0513,0.2025,0.0726,0.0689,0.3551,0.3636,1.8637,0.2065,0.1301,0.1239,-0.0424
2109,0.8891,0.0,0.1109,266.74,55.18,0.05,0.0511,0.1804,0.0736,0.0692,0.3565,0.3646,1.6859,0.1874,0.1197,0.114,-0.0369
2110,0.8767,0.0,0.1233,231.22,47.44,0.05,0.0529,0.206,0.072,0.0683,0.3522,0.3618,1.6513,0.1812,0.1176,0.112,-0.0438
2111,0.8659,0.0,0.1341,248.66,51.7,0.05,0.0494,0.1887,0.0737,0.0676,0.3584,0.3573,1.694,0.1833,0.1198,0.1141,-0.0393
2112,0.8565,0.0,0.1435,251.65,52.83,0.05,0.0518,0.2105,0.072,0.0681,0.3552,0.3557,1.7678,0.1887,0.125,0.1191,-0.0444
2113,0.8453,0.0,0.1547,261.7,54.94,0.05,0.0504,0.1811,0.0737,0.069,0.3581,0.3618,1.6562,0.1764,0.1178,0.1121,-0.0375
2114,0.8383,0.0,0.1617,234.85,48.97,0.05,0.052,0.1886,0.074,0.0704,0.3541,0.3666,1.621,0.174,0.1163,0.1107,-0.0383
2115,0.834,0.0,0.166,280.18,57.97,0.05,0.0543,0.1958,0.0737,0.0679,0.3573,0.3609,1.6498,0.1748,0.118,0.1124,-0.0409
2116,0.8248,0.0,0.1752,257.98,53.16,0.05,0.0555,0.1945,0.075,0.0689,0.353,0.3635,1.6107,0.1702,0.1156,0.1101,-0.0423
2117,0.8196,0.0,0.1804,242.08,49.95,0.05,0.0548,0.2005,0.0747,0.0676,0.3532,0.3608,1.605,0.1726,0.1164,0.1109,-0.0421
2118,0.8092,0.0,0.1908,263.09,54.47,0.05,0.0552,0.2079,0.0721,0.0677,0.3515,0.3578,1.6464,0.1686,0.1171,0.1115,-0.0476
2119,0.8003,0.0,0.1997,256.11,51.77,0.05,0.0555,0.1906,0.075,0.0683,0.3551,0.3571,1.6101,0.1725,0.1163,0.1108,-0.043
2120,0.7947,0.0,0.2053,255.25,52.37,0.05,0.0581,0.2116,0.0737,0.0674,0.3489,0.3609,1.6008,0.1674,0.1155,0.11,-0.0477
2121,0.792,0.0,0.208,289.22,61.02,0.05,0.0593,0.1951,0.0746,0.0688,0.352,0.3573,1.8105,0.1833,0.1286,0.1226,-0.0429
2122,0.7928,0.0,0.2072,280.66,58.61,0.05,0.0574,0.1715,0.075,0.0701,0.3557,0.3634,1.7764,0.1787,0.1268,0.1208,-0.0369
2123,0.7931,0.0,0.2069,272.49,55.98,0.05,0.0514,0.1929,0.0742,0.0685,0.3593,0.3634,1.7061,0.1765,0.123,0.1172,-0.0396
2124,0.7923,0.0,0.2077,253.48,51.68,0.05,0.0515,0.1973,0.0747,0.0682,0.3569,0.3611,1.7222,0.1731,0.1219,0.116,-0.0404
2125,0.7915,0.0,0.2085,233.55,46.9,0.05,0.0559,0.194,0.0746,0.0684,0.3553,0.3554,1.7123,0.1753,0.1228,0.117,-0.0409
2126,0.7948,0.0,0.2052,270.75,56.15,0.05,0.0533,0.1457,0.076,0.0718,0.3641,0.3667,1.6403,0.17,0.1184,0.1127,-0.0268
2127,0.8013,0.0,0.1987,259.65,53.04,0.05,0.0501,0.1771,0.0764,0.0705,0.3611,0.3669,1.6925,0.1802,0.1239,0.1181,-0.0339
2128,0.8039,0.0,0.1961,276.93,57.34,0.05,0.0523,0.1708,0.0757,0.0707,0.3591,0.3665,1.7957,0.1857,0.1295,0.1233,-0.0331
2129,0.8079,0.0,0.1921,282.14,56.83,0.05,0.0517,0.165,0.0743,0.0705,0.3606,0.362,1.746,0.1849,0.1275,0.1215,-0.0326
2130,0.8066,0.0,0.1934,284.35,58.15,0.05,0.0525,0.165,0.0753,0.0711,0.3613,0.3686,1.8604,0.1921,0.1341,0.1278,-0.0317
2131,0.8091,0.0,0.1909,278.0,56.64,0.05,0.0518,0.1602,0.0766,0.0721,0.3614,0.3719,1.7796,0.1876,0.1292,0.123,-0.0295
2132,0.8109,0.0,0.1891,277.81,57.51,0.05,0.0505,0.1613,0.076,0.0711,0.3632,0.3648,1.6692,0.1778,0.1217,0.1159,-0.0309
2133,0.815,0.0,0.185,283.22,58.61,0.05,0.0507,0.1712,0.076,0.072,0.362,0.3685,1.7975,0.1887,0.1299,0.1238,-0.031
2134,0.8181,0.0,0.1819,270.72,54.89,0.05,0.049,0.1608,0.0756,0.0721,0.3629,0.3684,1.6909,0.1811,0.1237,0.1178,-0.0298
2135,0.8195,0.0,0.1805,279.57,57.85,0.05,0.0539,0.158,0.0756,0.0713,0.3625,0.3654,1.7682,0.1857,0.1285,0.1225,-0.0304
2136,0.8234,0.0002,0.1766,277.63,56.52,0.05,0.0542,0.1641,0.0769,0.0711,0.362,0.3675,1.7005,0.1818,0.126,0.1201,-0.0314
2137,0.8259,0.0002,0.1741,260.07,52.38,0.05,0.0536,0.1521,0.0773,0.0725,0.3638,0.3697,1.9052,0.2036,0.139,0.1326,-0.0268
2138,0.8307,0.0002,0.1693,256.72,52.03,0.05,0.0506,0.1428,0.0771,0.0737,0.3652,0.3731,1.7221,0.1833,0.126,0.1201,-0.024
2139,0.8346,0.0002,0.1654,284.27,58.41,0.05,0.0537,0.1723,0.0756,0.072,0.3607,0.3661,1.8291,0.1911,0.1316,0.1254,-0.0335
2140,0.8365,0.0,0.1635,269.89,54.37,0.05,0.0521,0.1582,0.0767,0.073,0.3617,0.3736,1.8036,0.1924,0.1324,0.1262,-0.0281
2141,0.8416,0.0,0.1584,278.74,56.7,0.05,0.0518,0.1476,0.076,0.0733,0.3625,0.3731,1.7777,0.1873,0.1286,0.1225,-0.0266
2142,0.8465,0.0,0.1535,283.78,57.44,0.05,0.051,0.1402,0.0776,0.0731,0.3663,0.3694,1.8214,0.1922,0.1329,0.1267,-0.0238
2143,0.8508,0.0,0.1492,306.36,63.64,0.05,0.0502,0.1439,0.0776,0.0736,0.3647,0.3715,1.7849,0.1896,0.1303,0.1241,-0.0243
2144,0.856,0.0,0.144,254.55,52.07,0.05,0.0493,0.1413,0.0779,0.0728,0.364,0.3698,1.6615,0.1782,0.1218,0.1159,-0.0257
2145,0.8583,0.0,0.1417,280.06,56.67,0.05,0.0526,0.1428,0.0772,0.0733,0.3649,0.3708,1.7282,0.1825,0.1257,0.1197,-0.0255
2146,0.8622,0.0,0.1378,300.53,60.99,0.05,0.0533,0.1344,0.078,0.0743,0.3646,0.3755,1.7813,0.1906,0.1303,0.1242,-0.0239
2147,0.8631,0.0,0.1369,270.45,55.89,0.05,0.0525,0.1422,0.0781,0.0736,0.3655,0.3683,1.8072,0.1882,0.1295,0.1234,-0.0238
2148,0.8662,0.0,0.1338,268.49,55.08,0.05,0.0485,0.129,0.0781,0.0746,0.3699,0.3757,1.7656,0.1893,0.1285,0.1224,-0.0208
2149,0.869,0.0,0.131,304.07,62.35,0.05,0.0525,0.1504,0.0777,0.0731,0.3663,0.3716,1.8072,0.1916,0.1318,0.1256,-0.0254
2150,0.8706,0.0,0.1294,260.49,52.65,0.05,0.0492,0.1332,0.0779,0.0743,0.3653,0.3746,1.7883,0.1924,0.1307,0.1245,-0.0226
2151,0.869,0.0,0.131,254.11,52.19,0.05,0.0534,0.1523,0.077,0.0732,0.3621,0.369,1.7087,0.1836,0.1247,0.1188,-0.0303
2152,0.8677,0.0,0.1323,288.93,57.95,0.05,0.0485,0.1333,0.0782,0.0749,0.3671,0.3772,1.7453,0.1928,0.1291,0.123,-0.0216
2153,0.8676,0.0,0.1324,273.29,56.07,0.05,0.0536,0.1574,0.0781,0.0735,0.3625,0.3694,1.7864,0.1928,0.1314,0.1254,-0.0289
2154,0.8689,0.0,0.1311,310.13,63.89,0.05,0.0507,0.1316,0.0782,0.0746,0.3641,0.3718,1.9267,0.2068,0.1408,0.1342,-0.0223
2155,0.8676,0.0,0.1324,272.24,56.03,0.05,0.055,0.1557,0.0786,0.0733,0.3602,0.3693,1.7947,0.1931,0.132,0.1258,-0.0294
2156,0.8654,0.0,0.1346,290.58,60.45,0.05,0.0525,0.1297,0.0779,0.0745,0.3661,0.3736,1.7896,0.1911,0.1306,0.1245,-0.0218
2157,0.8651,0.0,0.1349,277.49,56.63,0.05,0.0539,0.1411,0.0784,0.0731,0.3616,0.3675,1.7658,0.1874,0.1288,0.1226,-0.0257
2158,0.8631,0.0,0.1369,281.76,58.42,0.05,0.0553,0.1681,0.0781,0.0719,0.3577,0.364,1.7159,0.1859,0.1257,0.1199,-0.034
2159,0.863,0.0,0.137,278.58,56.94,0.05,0.0532,0.1369,0.0779,0.074,0.3658,0.3718,1.8098,0.1939,0.1322,0.126,-0.0243
2160,0.8618,0.0,0.1382,295.01,60.95,0.05,0.0497,0.135,0.0781,0.0749,0.3667,0.3768,1.8089,0.1882,0.13,0.1238,-0.0224
2161,0.8617,0.0,0.1383,282.25,58.75,0.05,0.0511,0.1299,0.0787,0.0747,0.3698,0.3735,1.9013,0.1955,0.1355,0.129,-0.0213
2162,0.8632,0.0,0.1368,253.62,50.91,0.05,0.0507,0.1401,0.0792,0.0749,0.3656,0.3738,1.7138,0.1867,0.1261,0.1201,-0.0241
2163,0.8636,0.0,0.1364,261.87,52.49,0.05,0.0543,0.147,0.0799,0.0753,0.3648,0.3761,1.7346,0.1872,0.1272,0.1212,-0.0263
2164,0.8613,0.0,0.1387,275.76,56.1,0.05,0.0556,0.1549,0.0794,0.0738,0.3632,0.3733,1.7778,0.1871,0.1289,0.1229,-0.0302
2165,0.8615,0.0,0.1385,264.62,54.05,0.05,0.0505,0.148,0.0795,0.0747,0.3648,0.3796,1.7643,0.1871,0.1287,0.1226,-0.0257
2166,0.8627,0.0,0.1373,286.83,59.12,0.05,0.0513,0.1468,0.0798,0.0746,0.3645,0.374,1.8604,0.1956,0.1349,0.1286,-0.0254
2167,0.8634,0.0,0.1366,283.17,57.72,0.05,0.0531,0.135,0.0797,0.0749,0.364,0.3777,1.7514,0.1895,0.1287,0.1227,-0.0238
2168,0.8656,0.0,0.1344,276.7,56.43,0.05,0.0505,0.1447,0.0804,0.075,0.3661,0.3725,1.7522,0.1878,0.1277,0.1217,-0.0246
2169,0.8668,0.0,0.1332,282.78,57.07,0.05,0.056,0.1543,0.0812,0.0746,0.3639,0.3764,1.8157,0.1957,0.1336,0.1275,-0.0269
2170,0.8659,0.0,0.1341,268.5,54.69,0.05,0.0572,0.1448,0.0797,0.0747,0.3631,0.3745,1.7229,0.1846,0.1269,0.121,-0.027
2171,0.8655,0.0,0.1345,280.28,57.18,0.05,0.0543,0.1514,0.0793,0.0754,0.3631,0.3745,1.8288,0.1907,0.1321,0.1258,-0.0281
2172,0.8635,0.0,0.1365,291.24,60.72,0.05,0.053,0.1397,0.0799,0.0755,0.3653,0.3748,1.7662,0.186,0.1277,0.1217,-0.0241
2173,0.8647,0.0,0.1353,304.57,62.97,0.05,0.0539,0.1502,0.0796,0.0739,0.3642,0.3728,1.6988,0.1838,0.1246,0.1188,-0.0297
2174,0.8645,0.0,0.1355,281.52,57.34,0.05,0.0525,0.1423,0.0802,0.076,0.3675,0.3791,1.843,0.1936,0.1335,0.1273,-0.0251
2175,0.8643,0.0,0.1357,281.07,58.05,0.05,0.0463,0.1316,0.0814,0.0772,0.3703,0.3785,1.797,0.1916,0.1308,0.1246,-0.0186
2176,0.8667,0.0,0.1333,277.06,56.68,0.05,0.0486,0.1246,0.0802,0.0762,0.3737,0.3794,1.678,0.1849,0.1237,0.1179,-0.0195
